charging;robot_7;-1;7.56;25.63;31.31;31.05;0.26;27.35;3.70
transportation;robot_1;0;28.69;5.46;68.00;67.66;0.35;21.50;14.29;18.75;13.11;68.58
transportation;robot_2;1;26.19;9.27;66.17;65.83;0.35;17.75;9.76;25.17;13.15;69.32
transportation;robot_3;2;22.89;12.77;66.24;65.89;0.35;15.95;14.25;28.25;7.44;72.65
transportation;robot_4;3;38.90;16.18;69.19;68.85;0.34;29.55;7.51;25.95;5.84;58.25
transportation;robot_6;6;31.66;25.30;63.73;63.44;0.29;25.40;8.22;23.20;6.62;64.58
transportation;robot_5;4;36.00;19.90;72.63;72.35;0.29;37.80;10.54;17.65;6.36;60.05
transportation;robot_8;7;41.57;30.11;80.17;79.88;0.29;32.25;12.05;25.80;9.78;53.82
transportation;robot_2;9;26.48;39.58;102.20;65.98;36.21;20.45;12.37;25.00;8.16;42.84
transportation;robot_7;13;41.82;62.76;80.73;80.40;0.34;28.60;15.02;25.35;11.42;58.18
transportation;robot_1;11;34.45;50.86;94.44;71.48;22.96;17.40;10.00;31.75;12.34;34.13
transportation;robot_6;8;23.64;34.90;127.38;72.85;54.53;33.90;8.26;21.30;9.39;40.95
transportation;robot_4;12;24.85;56.65;107.47;78.39;29.08;26.10;7.98;34.05;10.26;33.39
transportation;robot_3;10;31.60;44.98;120.85;86.52;34.34;22.15;12.74;35.85;15.78;41.05
transportation;robot_5;14;59.38;70.23;113.63;90.93;22.70;38.00;18.34;29.15;5.44;0.67
transportation;robot_8;15;33.25;78.11;114.59;82.07;32.52;38.05;12.38;26.02;5.61;20.58
transportation;robot_2;16;28.29;84.80;124.30;66.97;57.33;27.25;10.84;21.25;7.63;14.55
transportation;robot_1;5;34.13;78.52;142.09;75.02;67.07;19.60;9.40;39.97;6.05;0.00
transportation;robot_7;18;37.12;107.68;116.86;80.75;36.11;22.30;10.55;42.03;5.87;21.06
transportation;robot_3;19;28.80;120.46;109.14;63.37;45.77;25.75;7.21;23.70;6.71;12.25
transportation;robot_6;17;34.07;92.09;143.98;73.44;70.54;34.60;8.31;24.71;5.81;6.88
transportation;robot_4;20;24.99;118.76;121.05;75.40;45.66;37.25;11.25;20.25;6.65;8.41
charging;robot_5;-1;0.67;184.03;65.35;65.07;0.28;45.87;19.20
charging;robot_2;-1;4.70;209.24;45.16;44.86;0.30;24.36;20.50
charging;robot_8;-1;15.26;192.85;63.36;63.00;0.36;36.55;26.45
charging;robot_1;-1;0.00;220.73;51.78;51.50;0.28;23.55;27.95
charging;robot_7;-1;8.16;224.66;50.93;50.70;0.23;25.80;24.90
charging;robot_3;-1;12.25;229.76;53.04;52.80;0.24;24.05;28.75
charging;robot_4;-1;8.41;239.91;45.85;45.55;0.30;16.90;28.65
charging;robot_6;-1;6.88;236.18;52.69;52.34;0.35;23.39;28.95
transportation;robot_5;28;25.69;184.47;121.89;56.68;65.22;14.50;7.72;27.35;7.11;74.31
transportation;robot_2;23;36.69;209.96;123.13;78.39;44.74;17.25;7.87;35.10;18.17;63.31
transportation;robot_8;25;45.79;193.37;145.33;82.19;63.13;28.65;7.75;35.45;10.35;54.21
transportation;robot_1;24;38.81;221.42;120.89;69.50;51.39;33.15;10.73;18.55;7.07;61.09
transportation;robot_3;30;30.08;231.30;123.24;71.45;51.79;26.50;16.02;23.15;5.78;69.92
transportation;robot_7;32;45.00;225.23;142.95;92.29;50.66;32.05;10.55;41.20;8.49;55.00
transportation;robot_6;37;35.28;237.12;134.65;82.55;52.10;23.20;16.91;32.42;10.02;64.72
transportation;robot_4;38;44.21;241.98;137.14;93.00;44.14;27.55;20.10;35.48;9.87;55.79
transportation;robot_5;29;24.39;184.87;196.05;74.21;121.84;18.16;12.02;35.85;8.17;49.91
transportation;robot_1;27;44.22;222.02;196.62;75.93;120.69;37.65;8.75;22.05;7.48;16.87
transportation;robot_2;31;43.42;210.56;210.08;87.25;122.82;30.81;11.51;35.38;9.55;19.89
transportation;robot_8;26;50.29;193.97;249.07;104.05;145.03;45.20;12.29;38.95;7.61;3.92
transportation;robot_3;36;63.96;231.76;213.09;89.95;123.14;29.05;10.44;42.85;7.61;5.96
charging;robot_1;-1;1.72;418.81;34.64;34.35;0.29;9.85;24.50
transportation;robot_5;21;42.70;185.38;269.48;73.59;195.89;33.45;11.60;20.35;8.19;7.22
transportation;robot_6;34;59.28;237.18;219.33;84.41;134.92;34.30;8.48;33.10;8.53;5.44
transportation;robot_7;35;54.39;226.20;232.19;89.91;142.28;34.05;8.50;34.47;12.89;0.61
charging;robot_2;-1;6.76;420.81;41.94;41.66;0.28;17.25;24.41
transportation;robot_4;39;40.41;246.97;219.30;85.00;134.30;40.01;8.69;30.54;5.76;15.38
charging;robot_5;-1;1.60;454.99;37.61;37.29;0.32;9.95;27.35
charging;robot_8;-1;3.92;443.21;56.43;56.15;0.28;26.55;29.60
