charging;robot_3;-1;0.47;11.56;11.84;11.50;0.34;8.85;2.65
charging;robot_8;-1;18.32;17.00;24.73;24.45;0.28;20.00;4.45
transportation;robot_2;2;13.13;11.18;40.52;40.22;0.30;13.10;10.99;9.45;6.69;82.90
transportation;robot_5;3;20.45;14.86;41.33;40.98;0.35;17.00;8.17;9.30;6.51;75.04
transportation;robot_4;5;27.47;20.56;47.48;47.14;0.34;18.20;8.78;13.85;6.31;67.80
transportation;robot_1;1;37.21;7.67;66.90;66.60;0.30;16.10;12.69;31.40;6.41;61.05
transportation;robot_7;7;27.57;29.98;56.22;55.93;0.29;27.95;7.96;14.00;6.03;68.51
transportation;robot_4;10;18.25;49.48;60.42;41.52;18.90;14.60;9.19;11.55;6.18;49.55
transportation;robot_8;9;35.92;43.80;72.05;71.76;0.30;43.40;9.48;13.40;5.48;64.08
transportation;robot_3;8;60.79;38.73;81.15;80.78;0.37;36.95;8.71;28.50;6.62;39.21
transportation;robot_7;13;25.50;67.83;64.77;46.10;18.67;9.15;7.52;22.90;6.53;43.01
transportation;robot_4;14;41.60;73.60;150.45;113.75;36.70;67.37;7.99;29.85;8.54;7.95
transportation;robot_1;11;61.05;55.33;170.47;150.93;19.54;113.68;8.14;20.55;8.56;0.00
transportation;robot_7;15;29.56;80.08;155.46;102.53;52.92;73.05;8.75;12.70;8.04;13.45
transportation;robot_6;6;43.91;25.08;212.33;212.04;0.29;183.35;10.55;8.70;9.44;52.64
charging;robot_4;-1;7.46;224.18;43.37;43.02;0.36;14.27;28.75
charging;robot_1;-1;0.00;225.93;47.68;47.40;0.28;19.80;27.60
transportation;robot_6;12;41.45;60.82;239.25;62.37;176.88;23.05;8.34;22.55;8.43;11.19
transportation;robot_7;20;13.45;115.28;186.56;65.96;120.61;36.65;8.03;11.43;9.85;0.00
transportation;robot_4;33;28.15;225.01;88.40;45.50;42.90;14.50;7.89;16.50;6.61;71.85
transportation;robot_1;30;15.57;226.81;106.55;59.45;47.10;12.05;8.24;32.85;6.32;84.33
transportation;robot_6;17;11.19;94.07;247.50;41.20;206.31;12.20;8.62;13.45;6.93;0.00
charging;robot_7;-1;0.00;301.93;44.68;44.40;0.28;20.60;23.80
transportation;robot_4;27;30.09;225.06;143.11;54.47;88.64;16.55;9.22;22.05;6.65;41.76
charging;robot_6;-1;0.00;341.70;41.32;41.05;0.27;13.55;27.50
transportation;robot_7;38;39.70;302.82;109.19;65.01;44.19;28.40;8.86;21.15;6.60;60.30
transportation;robot_1;31;42.45;227.41;194.04;87.74;106.30;49.95;8.42;23.40;5.97;41.88
transportation;robot_6;39;24.52;342.38;86.03;45.03;41.00;17.65;8.37;12.50;6.51;75.48
transportation;robot_7;21;34.88;311.61;157.46;56.68;100.78;20.82;8.34;21.05;6.46;25.42
transportation;robot_6;23;26.06;351.58;122.96;45.83;77.13;13.30;9.01;17.75;5.78;49.42
transportation;robot_1;32;31.13;228.01;250.18;56.39;193.78;22.40;10.59;15.85;7.55;10.75
transportation;robot_7;24;13.65;312.76;197.34;40.73;156.61;13.30;8.59;10.70;8.14;11.77
transportation;robot_6;25;21.46;352.18;168.08;45.37;122.71;15.75;8.67;14.47;6.48;27.96
transportation;robot_1;22;10.75;232.16;308.54;62.15;246.39;22.89;12.55;19.47;7.24;0.00
charging;robot_6;-1;4.06;520.38;32.72;32.40;0.32;9.75;22.65
charging;robot_7;-1;11.77;510.24;50.93;50.67;0.26;19.55;31.12
charging;robot_1;-1;0.00;540.83;44.52;44.25;0.27;14.80;29.45
transportation;robot_6;40;27.71;521.11;84.75;52.45;32.29;27.00;8.56;11.00;5.89;72.29
transportation;robot_7;36;26.87;511.16;98.53;48.18;50.34;23.30;7.88;9.10;7.90;73.13
transportation;robot_1;47;33.72;541.31;101.13;56.74;44.39;19.25;10.53;20.50;6.46;66.28
transportation;robot_7;37;27.15;511.77;158.11;59.89;98.22;11.85;9.36;30.20;8.48;45.97
transportation;robot_6;45;43.96;521.71;154.32;69.82;84.50;19.30;9.77;33.90;6.85;28.34
transportation;robot_1;49;30.44;541.95;150.10;49.26;100.84;16.75;8.86;17.40;6.26;35.84
charging;robot_1;-1;3.52;692.18;29.62;29.30;0.32;10.25;19.05
transportation;robot_6;46;28.34;522.31;205.30;51.23;154.07;17.40;10.52;16.65;6.67;0.00
transportation;robot_7;41;38.52;512.36;218.97;61.06;157.91;19.85;8.87;23.45;8.89;7.45
charging;robot_6;-1;0.00;727.73;45.10;44.87;0.23;14.95;29.92
charging;robot_7;-1;7.45;731.47;46.26;45.95;0.31;16.90;29.05
transportation;robot_1;34;34.60;692.66;89.02;59.57;29.44;21.60;8.89;21.70;7.38;65.40
transportation;robot_6;26;30.77;728.47;94.36;49.67;44.69;9.50;8.25;25.11;6.81;69.23
transportation;robot_1;48;42.45;693.31;147.02;58.36;88.67;22.75;10.18;19.80;5.63;22.95
charging;robot_1;-1;6.68;840.46;36.37;36.04;0.32;11.89;24.15
transportation;robot_6;28;47.00;729.08;156.23;62.12;94.11;21.85;8.56;25.40;6.31;22.23
transportation;robot_7;42;58.02;731.95;194.83;148.70;46.13;27.95;10.33;103.75;6.67;41.98
charging;robot_6;-1;11.98;885.44;42.86;42.60;0.26;18.25;24.35
transportation;robot_1;55;41.93;841.19;96.41;60.42;35.99;23.30;8.61;22.25;6.25;58.07
transportation;robot_7;56;22.43;732.80;247.84;53.55;194.29;17.85;8.47;18.84;8.39;19.55
transportation;robot_6;50;28.07;886.02;96.22;53.64;42.58;23.55;8.84;11.90;9.35;71.93
transportation;robot_1;57;42.98;841.79;155.54;59.48;96.06;23.02;8.65;22.00;5.82;15.08
transportation;robot_7;44;19.55;732.84;299.55;51.40;248.15;20.75;9.13;15.50;6.02;0.00
charging;robot_1;-1;5.74;997.46;38.38;38.15;0.23;11.15;27.00
transportation;robot_6;52;45.18;886.61;172.58;76.59;95.98;17.80;12.10;41.00;5.69;26.75
charging;robot_7;-1;0.00;1032.51;45.93;45.62;0.30;16.72;28.90
transportation;robot_1;63;28.75;998.09;87.98;49.89;38.09;12.15;8.96;22.40;6.38;71.25
transportation;robot_7;68;33.22;1033.25;105.16;59.62;45.54;15.95;9.56;27.35;6.76;66.78
transportation;robot_1;65;46.90;998.69;151.98;64.30;87.68;24.80;8.22;24.85;6.43;24.36
charging;robot_1;-1;4.52;1150.81;33.41;33.15;0.26;9.90;23.25
transportation;robot_7;69;46.23;1033.85;164.45;59.49;104.96;22.55;7.91;22.75;6.28;20.55
consumed_battery;robot_1;513.35
consumed_battery;robot_2;8.01
consumed_battery;robot_3;70.58
consumed_battery;robot_4;156.51
consumed_battery;robot_5;20.49
consumed_battery;robot_6;383.37
consumed_battery;robot_7;342.78
consumed_battery;robot_8;100.02
