charging;robot_6;-1;3.47;22.79;14.05;13.75;0.30;10.80;2.95
transportation;robot_3;3;19.00;13.66;45.54;45.19;0.35;13.90;9.80;15.70;5.79;78.56
transportation;robot_2;2;30.62;9.85;62.70;62.35;0.35;12.75;9.64;28.90;11.06;67.52
transportation;robot_1;1;37.84;6.38;67.82;67.52;0.30;24.20;9.51;24.70;9.11;60.88
transportation;robot_8;6;42.78;25.62;67.25;66.97;0.28;34.65;10.64;10.55;11.13;52.47
transportation;robot_4;5;41.31;20.69;79.51;79.22;0.29;21.15;9.38;30.10;18.59;54.45
transportation;robot_5;4;33.12;17.19;91.91;91.62;0.29;21.70;9.89;53.75;6.27;62.19
transportation;robot_6;9;34.14;42.30;78.79;78.49;0.29;19.25;20.24;30.50;8.50;65.86
transportation;robot_7;7;42.30;30.83;91.96;91.58;0.38;36.10;18.41;22.50;14.57;52.77
transportation;robot_2;8;16.60;35.75;90.80;53.67;37.13;13.10;12.71;12.45;15.40;50.92
charging;robot_4;-1;7.30;100.35;26.67;26.42;0.25;13.02;13.40
transportation;robot_3;11;23.19;52.88;75.55;68.83;6.72;11.75;16.27;23.90;16.91;55.37
transportation;robot_1;12;27.60;58.69;83.92;68.11;15.81;9.15;17.03;31.18;10.75;33.27
transportation;robot_8;14;20.50;72.99;80.34;60.12;20.23;14.16;11.45;25.94;8.57;31.97
transportation;robot_6;10;26.48;47.39;134.00;60.01;73.99;11.00;11.71;29.73;7.58;39.38
transportation;robot_2;15;27.45;79.78;109.91;62.79;47.12;24.26;14.66;16.90;6.97;23.47
transportation;robot_4;18;34.85;101.99;91.83;66.40;25.43;30.09;13.11;16.41;6.79;65.15
transportation;robot_7;19;34.49;106.72;96.66;80.30;16.36;20.32;17.87;31.94;10.17;18.28
transportation;robot_1;23;33.27;142.56;62.60;62.15;0.45;27.95;8.75;14.55;10.90;0.00
transportation;robot_3;0;48.56;88.59;120.15;79.96;40.19;26.47;19.13;22.70;11.65;6.81
transportation;robot_8;17;26.71;94.87;115.73;56.92;58.81;7.79;14.64;25.45;9.04;5.26
charging;robot_2;-1;8.02;189.85;39.98;39.65;0.33;16.40;23.25
charging;robot_7;-1;7.61;203.53;39.35;39.05;0.30;11.75;27.30
charging;robot_1;-1;0.00;205.29;43.62;43.35;0.27;15.90;27.45
charging;robot_3;-1;6.81;208.88;50.36;50.08;0.28;20.08;30.00
transportation;robot_4;20;26.61;114.12;145.77;65.68;80.09;29.50;7.96;19.85;8.37;38.54
charging;robot_8;-1;5.26;210.75;50.60;50.25;0.35;23.35;26.90
transportation;robot_2;25;31.06;190.80;96.51;57.12;39.39;22.75;10.85;13.65;9.86;68.94
transportation;robot_7;30;34.25;204.24;98.06;59.12;38.94;23.75;8.27;16.60;10.50;65.75
transportation;robot_1;24;36.35;206.03;103.52;60.34;43.19;20.95;8.71;24.25;6.43;63.65
transportation;robot_6;16;39.38;89.50;225.20;133.00;92.19;97.90;13.68;14.30;7.12;0.00
transportation;robot_4;21;38.54;122.63;204.28;66.71;137.57;30.50;8.07;17.60;10.54;0.00
transportation;robot_3;32;36.83;209.55;122.87;72.84;50.03;18.30;13.42;26.65;14.47;63.17
transportation;robot_8;33;32.58;214.36;119.86;72.48;47.38;33.56;11.90;17.05;9.97;67.42
charging;robot_6;-1;0.00;314.83;39.36;39.11;0.25;10.05;29.06
charging;robot_4;-1;0.00;327.04;39.81;39.55;0.26;9.60;29.95
transportation;robot_7;31;40.21;204.84;162.12;64.37;97.75;16.25;12.14;27.21;8.78;25.54
transportation;robot_1;29;44.71;206.63;167.80;64.44;103.35;24.47;8.57;24.00;7.41;18.94
transportation;robot_8;34;31.48;220.41;165.06;50.85;114.21;18.55;10.43;15.65;6.22;35.95
transportation;robot_3;22;39.01;210.15;183.74;61.07;122.67;21.75;12.71;18.00;8.60;24.16
charging;robot_7;-1;10.56;367.11;40.61;40.30;0.31;15.10;25.20
transportation;robot_6;45;27.32;315.89;92.91;54.31;38.60;9.20;10.80;26.30;8.01;72.68
transportation;robot_1;40;18.94;258.92;176.33;60.47;115.86;32.30;9.51;11.80;6.86;0.00
transportation;robot_3;47;14.86;336.82;101.98;44.61;57.36;7.45;11.16;15.55;10.45;9.30
transportation;robot_4;35;41.73;327.71;120.37;80.88;39.49;20.01;10.57;39.93;10.36;58.27
transportation;robot_8;36;35.95;242.65;217.50;74.33;143.16;25.90;9.25;32.90;6.28;0.00
charging;robot_1;-1;0.00;435.38;42.17;41.85;0.32;12.25;29.60
charging;robot_3;-1;9.30;438.94;45.76;45.50;0.26;14.20;31.30
transportation;robot_7;42;36.70;368.07;139.48;99.48;39.99;22.10;12.73;58.15;6.50;63.30
transportation;robot_6;39;45.99;316.54;213.52;120.97;92.56;28.05;11.42;75.86;5.63;26.69
transportation;robot_1;38;51.37;436.07;117.63;75.80;41.83;27.60;7.81;33.30;7.09;48.63
transportation;robot_6;51;14.39;415.90;153.31;38.80;114.52;10.65;9.04;12.50;6.61;12.30
transportation;robot_7;43;33.27;368.68;205.99;65.75;140.23;26.49;9.57;21.15;8.54;30.03
transportation;robot_4;37;53.87;328.32;248.37;128.31;120.06;84.10;8.60;25.10;10.51;4.40
consumed_battery;robot_1;236.16
consumed_battery;robot_2;76.91
consumed_battery;robot_3;165.61
consumed_battery;robot_4;188.81
consumed_battery;robot_5;69.23
consumed_battery;robot_6;148.83
consumed_battery;robot_7;188.92
consumed_battery;robot_8;196.08
