charging;robot_8;-1;23.13;17.82;32.62;32.30;0.32;28.00;4.30
charging;robot_5;-1;3.62;18.47;35.87;35.60;0.27;33.20;2.40
charging;robot_7;-1;22.49;23.00;31.55;31.30;0.25;26.50;4.80
transportation;robot_1;0;18.55;5.48;63.38;63.03;0.35;12.15;12.87;31.95;6.06;78.28
transportation;robot_2;2;27.27;9.87;71.86;71.56;0.30;21.25;9.85;32.65;7.81;69.26
transportation;robot_3;4;36.76;14.68;68.71;68.36;0.34;24.80;7.90;27.75;7.91;60.02
transportation;robot_4;5;32.21;18.09;69.02;68.68;0.35;24.95;9.64;26.10;7.98;64.86
transportation;robot_6;6;42.50;23.21;81.16;80.82;0.34;34.65;7.96;25.90;12.31;53.21
transportation;robot_8;9;40.88;37.40;90.88;77.55;13.33;37.45;10.87;21.80;7.42;59.06
transportation;robot_5;8;33.60;32.51;101.69;79.55;22.14;34.80;14.50;24.35;5.89;66.40
transportation;robot_2;11;24.72;45.32;103.60;66.89;36.71;25.15;8.38;27.15;6.21;44.54
transportation;robot_7;12;60.91;51.62;103.09;99.76;3.33;42.45;10.75;38.40;8.16;39.09
transportation;robot_3;16;37.79;74.98;81.64;72.89;8.75;29.40;11.79;22.75;8.95;22.23
transportation;robot_4;14;39.49;63.39;103.66;79.58;24.08;22.80;12.67;36.55;7.55;25.37
transportation;robot_1;7;33.18;28.00;148.69;107.53;41.15;41.15;16.26;41.06;9.06;45.10
transportation;robot_6;3;42.16;68.58;118.60;82.46;36.14;31.51;10.02;35.10;5.83;11.05
transportation;robot_5;13;30.29;57.35;147.55;70.34;77.21;30.31;8.37;22.35;9.31;36.11
charging;robot_3;-1;12.49;156.79;51.65;51.41;0.23;36.65;14.76
transportation;robot_8;19;24.75;98.11;110.68;80.24;30.45;40.50;13.39;17.30;9.04;34.30
transportation;robot_2;18;21.55;84.43;132.89;68.05;64.84;23.50;11.39;26.13;7.03;22.99
transportation;robot_4;10;23.97;86.51;134.84;54.02;80.83;16.05;10.85;21.90;5.21;1.40
charging;robot_6;-1;11.05;187.37;52.21;51.95;0.26;24.00;27.95
transportation;robot_1;1;22.98;81.46;162.63;67.05;95.58;16.35;13.57;25.01;12.12;22.12
transportation;robot_7;15;32.46;148.10;99.79;90.47;9.32;34.10;8.34;30.00;18.02;6.63
transportation;robot_3;17;29.28;157.23;106.06;54.51;51.56;14.64;7.92;25.96;5.98;70.72
charging;robot_2;-1;15.96;217.46;53.16;52.90;0.26;28.80;24.10
charging;robot_4;-1;1.40;221.51;51.14;50.87;0.28;22.02;28.85
transportation;robot_5;22;32.57;134.79;146.37;75.90;70.47;25.48;15.72;27.70;7.00;3.54
charging;robot_1;-1;5.39;244.24;39.90;39.63;0.27;16.88;22.75
transportation;robot_8;20;24.02;105.81;182.02;78.78;103.24;25.85;14.56;32.35;6.03;10.28
charging;robot_7;-1;6.63;248.04;54.55;54.20;0.34;26.45;27.75
transportation;robot_6;31;51.82;188.24;132.58;80.89;51.69;31.75;8.17;35.05;5.92;48.18
charging;robot_5;-1;2.40;281.32;39.69;39.35;0.34;9.91;29.44
charging;robot_8;-1;10.28;287.99;53.51;53.26;0.25;25.51;27.75
transportation;robot_4;29;30.38;222.01;122.73;71.83;50.89;26.75;10.57;27.10;7.41;69.62
transportation;robot_3;21;48.59;157.64;195.91;89.91;106.00;31.55;7.74;42.80;7.82;22.13
transportation;robot_1;37;57.41;244.91;120.12;80.58;39.53;42.20;7.82;22.90;7.66;42.59
transportation;robot_2;35;45.87;218.28;148.64;96.01;52.63;27.45;10.19;48.30;10.07;54.13
transportation;robot_7;32;35.89;248.60;130.02;75.48;54.54;38.75;9.04;21.49;6.20;64.11
transportation;robot_5;34;30.27;281.71;102.28;62.64;39.64;9.80;8.08;36.21;8.55;69.73
transportation;robot_6;26;35.97;188.84;208.13;75.85;132.28;31.75;8.25;16.35;19.50;12.21
transportation;robot_8;30;31.57;288.40;137.11;83.66;53.45;33.73;13.02;27.06;9.85;68.43
transportation;robot_3;28;22.13;165.33;265.76;77.24;188.52;31.66;12.03;19.55;13.99;0.00
transportation;robot_1;24;36.39;247.45;185.39;67.51;117.87;28.37;9.27;19.75;10.12;6.19
transportation;robot_2;23;38.74;218.87;217.60;69.29;148.30;33.55;8.00;19.55;8.19;15.39
transportation;robot_7;38;42.13;249.80;198.04;68.92;129.12;29.28;7.96;24.08;7.59;21.98
transportation;robot_4;33;51.45;222.42;227.47;104.85;122.62;36.43;14.29;44.61;9.51;18.16
charging;robot_6;-1;8.22;397.13;53.63;53.30;0.33;28.15;25.15
transportation;robot_5;36;53.21;282.12;183.37;81.15;102.22;32.65;13.15;29.45;5.90;16.52
charging;robot_1;-1;6.19;432.99;52.69;52.45;0.24;23.80;28.65
charging;robot_3;-1;0.00;431.25;56.49;56.20;0.29;27.75;28.45
transportation;robot_7;49;15.35;382.57;112.67;47.05;65.62;15.22;8.24;17.46;6.13;6.63
transportation;robot_2;39;15.39;273.33;226.06;62.53;163.53;19.08;9.60;27.95;5.89;0.00
