charging;robot_1;-1;1.52;1.44;13.68;13.40;0.28;11.25;2.15
charging;robot_2;-1;1.75;2.44;27.63;27.15;0.48;24.05;3.10
charging;robot_4;-1;2.86;3.27;31.06;30.80;0.26;27.10;3.70
charging;robot_3;-1;1.86;2.98;32.80;32.55;0.25;28.65;3.90
charging;robot_8;-1;23.02;2.40;33.50;33.15;0.35;26.90;6.25
charging;robot_5;-1;23.32;3.56;52.16;51.88;0.28;47.73;4.15
charging;robot_6;-1;23.91;4.41;57.64;57.31;0.33;51.71;5.60
transportation;robot_7;0;32.71;5.41;84.89;84.55;0.34;52.50;8.29;17.30;6.46;62.73
transportation;robot_1;1;34.24;8.93;89.96;83.48;6.49;26.04;8.86;41.55;7.03;65.76
transportation;robot_4;7;36.89;27.25;86.86;79.48;7.39;30.55;9.23;33.28;6.41;63.11
transportation;robot_2;2;33.65;12.43;108.66;90.67;17.99;38.70;12.93;32.05;6.99;66.35
transportation;robot_3;5;29.45;17.94;110.69;92.50;18.19;37.25;10.46;30.35;14.44;70.55
transportation;robot_5;10;36.87;41.28;93.06;78.32;14.74;30.65;9.76;26.90;11.01;63.13
transportation;robot_8;8;61.83;31.96;105.78;101.50;4.28;33.10;18.00;44.69;5.71;38.17
transportation;robot_6;11;53.12;47.42;109.54;94.51;15.03;34.90;8.48;39.35;11.78;46.88
transportation;robot_7;16;20.15;70.14;90.59;70.08;20.51;23.90;10.67;27.75;7.76;42.58
transportation;robot_1;6;34.84;22.62;148.01;71.38;76.62;22.46;11.81;31.45;5.66;30.92
transportation;robot_2;12;22.98;53.17;124.96;56.70;68.26;21.90;10.29;18.22;6.29;43.38
transportation;robot_4;17;46.22;77.19;124.63;87.41;37.22;30.67;10.36;32.10;14.28;16.89
transportation;robot_3;9;32.41;36.79;174.39;82.24;92.14;32.05;7.89;21.76;20.54;38.13
transportation;robot_5;4;39.82;98.25;122.33;78.33;44.00;37.55;7.82;26.82;6.14;23.31
transportation;robot_7;19;30.13;92.41;135.62;67.00;68.62;25.17;14.05;21.40;6.38;12.45
transportation;robot_1;20;24.55;100.55;133.60;63.18;70.43;19.10;16.39;21.18;6.51;6.36
transportation;robot_2;22;24.76;120.74;124.52;66.78;57.75;20.04;13.03;27.20;6.51;18.61
transportation;robot_8;3;38.17;89.57;163.26;114.28;48.98;49.33;27.11;32.30;5.54;0.00
transportation;robot_6;21;46.54;107.94;148.68;99.32;49.37;38.35;21.47;32.40;7.10;0.35
charging;robot_4;-1;16.89;201.96;59.34;59.08;0.26;29.56;29.52
charging;robot_5;-1;9.30;220.66;45.83;45.46;0.37;22.76;22.70
transportation;robot_3;18;21.29;85.70;181.19;55.17;126.02;21.21;9.41;18.45;6.10;16.85
charging;robot_1;-1;6.36;234.28;47.12;46.85;0.27;19.10;27.75
charging;robot_7;-1;12.25;228.16;54.28;53.92;0.36;24.12;29.80
charging;robot_2;-1;7.35;245.45;43.02;42.75;0.27;17.45;25.30
charging;robot_8;-1;0.00;252.94;49.19;48.90;0.29;19.15;29.75
charging;robot_6;-1;0.35;256.73;52.39;52.10;0.29;23.95;28.15
transportation;robot_3;24;16.85;131.84;191.66;56.25;135.41;18.25;8.33;20.20;9.47;0.00
transportation;robot_4;23;32.68;202.94;124.24;65.53;58.71;26.20;9.87;22.30;7.16;67.32
transportation;robot_5;35;35.94;220.93;117.26;71.36;45.90;26.05;7.95;30.20;7.16;64.06
transportation;robot_1;14;30.15;234.76;107.11;60.12;46.99;28.25;8.23;18.05;5.59;69.85
transportation;robot_7;36;27.30;228.49;125.48;71.22;54.26;30.00;11.37;23.50;6.35;72.70
transportation;robot_2;29;59.78;246.00;126.52;83.70;42.82;34.60;11.44;30.25;7.41;40.22
transportation;robot_8;38;35.78;255.89;118.63;72.09;46.54;23.25;10.97;29.30;8.57;64.22
charging;robot_3;-1;0.00;323.63;51.56;51.25;0.31;21.60;29.65
transportation;robot_6;40;49.67;257.34;131.07;78.98;52.08;32.60;10.39;30.78;5.21;50.33
transportation;robot_4;25;21.59;203.58;199.44;75.50;123.94;13.61;12.85;35.05;13.99;45.72
transportation;robot_7;34;41.16;228.89;210.75;85.33;125.42;33.60;11.81;33.54;6.37;31.54
transportation;robot_1;15;50.77;235.21;213.07;106.05;107.01;42.55;17.27;40.49;5.75;19.08
transportation;robot_2;28;40.22;252.73;205.79;85.70;120.09;27.40;9.30;41.65;7.34;0.00
transportation;robot_5;31;64.06;221.38;244.76;127.60;117.16;46.25;25.56;49.37;6.41;0.00
transportation;robot_3;42;46.05;324.46;149.06;97.98;51.08;35.71;13.55;37.87;10.85;53.95
transportation;robot_6;41;46.73;303.84;171.65;86.76;84.89;33.33;8.39;35.31;9.74;3.60
transportation;robot_4;33;42.75;204.58;272.79;74.05;198.74;32.70;9.42;19.93;12.00;2.98
transportation;robot_8;26;40.32;256.29;224.52;105.99;118.53;32.25;32.20;31.26;10.29;23.90
charging;robot_1;-1;14.27;448.43;51.90;51.53;0.37;22.88;28.65
charging;robot_2;-1;0.00;458.58;60.46;60.21;0.25;31.11;29.10
transportation;robot_5;32;0.00;221.78;303.17;58.50;244.67;20.17;10.73;21.26;6.34;0.00
charging;robot_6;-1;3.60;475.62;49.76;49.43;0.33;20.31;29.12
