charging;robot_4;-1;1.98;13.75;21.54;21.30;0.24;18.75;2.55
charging;robot_6;-1;7.12;19.84;27.56;27.30;0.26;24.55;2.75
charging;robot_7;-1;10.23;24.99;37.31;36.95;0.36;32.85;4.10
transportation;robot_1;0;26.67;5.50;58.29;58.00;0.29;21.75;8.38;22.20;5.67;69.75
transportation;robot_3;3;40.98;13.38;71.87;71.52;0.34;27.40;8.50;29.75;5.88;56.25
transportation;robot_2;1;49.29;8.97;81.37;81.03;0.35;22.75;7.85;44.00;6.43;46.56
transportation;robot_5;4;37.01;17.21;80.00;79.72;0.29;28.00;11.79;34.10;5.83;59.58
transportation;robot_8;5;45.48;20.81;83.37;83.08;0.29;24.35;14.26;36.75;7.72;49.95
transportation;robot_4;6;31.00;25.54;92.70;82.66;10.04;30.35;13.07;33.51;5.73;69.00
transportation;robot_6;8;28.19;32.35;95.95;80.60;15.34;25.20;8.29;39.16;7.95;71.81
transportation;robot_1;10;26.20;41.73;99.23;76.57;22.66;40.25;11.17;18.75;6.39;43.55
transportation;robot_7;11;36.52;47.86;98.35;83.61;14.74;34.75;10.65;30.05;8.16;63.48
charging;robot_8;-1;14.67;104.34;43.84;43.60;0.24;25.75;17.85
transportation;robot_2;13;24.55;58.92;94.67;62.90;31.77;14.67;12.11;23.30;12.81;22.01
transportation;robot_3;15;20.39;71.07;90.13;75.58;14.55;34.70;15.47;19.50;5.91;35.86
transportation;robot_5;7;44.34;63.40;107.09;72.98;34.11;24.92;9.79;30.85;7.42;15.24
transportation;robot_4;9;25.75;37.34;155.38;74.13;81.25;19.55;15.69;29.23;9.67;43.25
transportation;robot_6;12;19.67;53.55;142.69;67.65;75.05;14.37;14.64;31.60;7.04;52.14
transportation;robot_1;18;33.95;85.50;117.32;61.51;55.81;23.25;9.86;22.85;5.54;9.60
charging;robot_2;-1;17.04;153.74;53.70;53.35;0.35;26.65;26.70
transportation;robot_8;17;26.04;104.99;104.85;61.35;43.49;27.16;9.27;19.95;4.97;73.96
transportation;robot_3;19;22.21;92.83;124.94;56.27;68.68;14.80;11.28;22.45;7.74;13.65
charging;robot_5;-1;10.42;170.66;49.33;49.07;0.26;21.97;27.10
transportation;robot_7;14;36.25;64.71;156.65;74.85;81.80;35.95;10.92;21.20;6.78;27.23
transportation;robot_4;16;26.46;96.66;150.65;54.18;96.47;15.20;7.86;23.60;7.53;16.79
charging;robot_3;-1;1.25;217.90;34.82;34.50;0.32;10.10;24.40
charging;robot_1;-1;9.60;202.95;53.97;53.66;0.31;33.32;20.35
transportation;robot_6;2;38.72;84.80;175.82;64.02;111.80;24.20;7.98;26.20;5.63;13.41
charging;robot_7;-1;6.13;221.48;44.53;44.14;0.39;21.74;22.40
transportation;robot_8;21;42.75;105.76;179.81;75.35;104.46;29.20;13.66;24.35;8.14;31.21
charging;robot_4;-1;6.77;247.43;42.43;42.15;0.28;15.75;26.40
transportation;robot_2;22;39.42;154.25;139.72;86.18;53.54;33.55;13.57;31.45;7.61;60.58
transportation;robot_5;25;30.66;171.35;124.63;75.68;48.94;29.05;9.26;26.75;10.63;69.34
transportation;robot_3;26;28.55;218.63;95.61;61.22;34.39;18.05;7.92;27.45;7.79;71.45
transportation;robot_1;31;27.68;203.47;112.42;58.68;53.74;22.30;9.88;18.55;7.94;72.32
charging;robot_6;-1;12.33;260.75;56.17;55.91;0.27;27.15;28.76
transportation;robot_7;32;39.96;222.07;140.32;96.08;44.24;27.20;9.79;48.51;10.59;60.04
transportation;robot_4;38;40.26;248.33;123.37;81.50;41.87;26.02;7.76;33.96;13.77;59.74
transportation;robot_1;33;19.11;203.87;169.54;57.21;112.32;28.35;7.95;11.75;9.16;53.21
transportation;robot_8;20;31.21;105.79;276.36;96.23;180.13;37.70;7.48;45.10;5.96;0.00
transportation;robot_2;23;43.21;154.86;231.09;91.63;139.46;42.45;8.14;35.20;5.83;17.37
transportation;robot_5;27;46.46;171.95;217.44;93.07;124.37;31.07;9.12;45.45;7.42;22.88
transportation;robot_3;28;42.02;219.23;193.09;94.83;98.26;39.25;11.57;37.80;6.21;29.43
transportation;robot_6;41;66.47;261.45;160.17;104.29;55.87;37.46;17.35;38.87;10.62;33.53
transportation;robot_7;36;37.80;222.48;208.21;68.04;140.17;30.80;8.07;18.37;10.81;22.24
transportation;robot_2;24;17.37;155.45;285.03;54.18;230.85;23.39;8.42;16.70;5.66;0.00
charging;robot_8;-1;0.00;382.30;59.75;59.37;0.38;33.02;26.35
transportation;robot_4;39;51.66;248.97;197.50;74.39;123.11;30.62;7.48;30.30;5.99;8.08
transportation;robot_5;35;22.88;209.65;244.52;64.51;180.00;24.60;12.32;21.10;6.50;0.00
charging;robot_6;-1;7.01;421.73;36.84;36.55;0.29;17.55;19.00
transportation;robot_1;34;38.39;204.27;262.89;91.65;171.23;44.99;10.52;28.85;7.30;14.82
charging;robot_7;-1;7.87;430.83;43.22;42.86;0.36;19.21;23.65
transportation;robot_3;29;29.43;219.83;259.26;66.34;192.93;31.87;8.16;18.00;8.31;0.00
charging;robot_2;-1;0.00;440.67;39.55;39.30;0.25;13.78;25.52
